Mon Jan 11 09:44:44 2010 | >.j                  | long strong j                  | 055 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(-01,000)(-01,000)(-01,-01)(-01,-01)(-01,-02)(-01,-03)(-01,-04)(-02,-05)(-02,-06)(-02,-08)(-03,-09)(-03,-11)(-04,-13)(-05,-16)(-06,-18)(-07,-21)(-08,-23)(-09,-26)(-10,-29)(-11,-32)(-13,-35)(-14,-38)(-15,-41)(-17,-43)(-18,-45)(-19,-47)(-19,-48)(-20,-49)(-20,-50)(-20,-50)(-20,-50)(-19,-49)(-19,-49)(-19,-49)(-19,-49)(-19,-49)(-19,-49)(-19,-50)(-19,-50)(-19,-50)(-19,-50)(-19,-49)(-19,-49) |
Mon Jan 11 16:43:58 2010 | >.tm                 | bumpy tm                       | 093 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,001)(000,001)(000,001)(000,002)(000,003)(000,003)(000,004)(001,004)(001,005)(001,005)(001,006)(002,006)(002,007)(003,008)(003,008)(003,009)(004,009)(004,010)(005,011)(005,011)(005,012)(005,012)(006,013)(006,014)(007,014)(007,015)(008,015)(008,016)(009,017)(010,017)(010,018)(011,019)(012,020)(013,021)(013,021)(014,022)(015,023)(016,024)(017,025)(018,025)(018,026)(019,027)(020,027)(021,028)(022,028)(023,028)(023,029)(024,029)(025,029)(026,029)(027,029)(028,029)(028,029)(029,029)(029,029)(030,029)(031,029)(031,029)(031,029)(031,030)(031,030)(032,030)(032,030)(032,030)(032,030)(032,030)(032,030)(032,030)(032,030)(032,030) |
Mon Jan 11 16:47:57 2010 | >.tn                 | tn with final curve            | 075 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,001)(000,001)(000,001)(000,002)(000,003)(000,003)(000,004)(000,005)(000,005)(001,006)(001,007)(001,008)(002,008)(002,009)(002,010)(003,010)(003,011)(004,012)(004,012)(005,012)(006,013)(006,013)(007,014)(008,014)(008,014)(009,015)(009,015)(010,015)(010,015)(011,015)(012,015)(012,014)(013,014)(013,014)(013,013)(013,013)(013,013)(013,013)(013,013)(013,013)(013,013)(013,013)(013,013)(013,013)(013,013) |
Mon Jan 11 16:48:00 2010 | >.nt                 | nt with long tail              | 061 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(001,001)(002,001)(003,001)(003,001)(004,001)(004,002)(005,002)(006,002)(007,002)(008,003)(009,003)(010,003)(011,004)(013,004)(014,005)(015,005)(017,006)(018,007)(019,007)(020,008)(021,009)(022,009)(023,010)(023,011)(024,012)(024,013)(024,014)(024,014)(025,015)(025,016)(025,016)(025,016)(025,016)(025,015)(025,015)(025,014)(025,013)(025,013)(025,012)(025,012) |
Mon Jan 11 16:48:01 2010 | >.nd                 | nd with two tails              | 062 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(001,001)(002,001)(003,001)(004,001)(004,002)(006,002)(006,003)(008,003)(009,004)(010,005)(012,006)(013,006)(015,007)(016,008)(018,009)(019,010)(021,011)(023,012)(024,013)(026,014)(027,016)(029,017)(030,019)(031,020)(032,022)(033,023)(033,025)(033,026)(034,028)(034,029)(034,030)(034,030)(034,031)(034,031)(033,032)(033,032)(033,032)(033,031)(033,031)(033,030)(033,030)(033,030)(033,029)(033,029) |
Mon Jan 11 16:48:08 2010 | >.tn                 | nice tn                        | 064 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,001)(000,001)(000,001)(000,002)(000,003)(000,003)(000,004)(000,004)(001,005)(001,005)(001,006)(002,007)(002,008)(003,009)(003,009)(004,010)(004,011)(005,011)(005,012)(006,013)(006,013)(007,013)(007,014)(008,014)(009,014)(010,015)(011,015)(012,015)(013,015)(014,015)(015,015)(016,015)(016,015)(017,015)(017,015)(017,015)(017,015)(017,015)(017,015)(017,015)(017,015)(017,015)(017,015) |

##---(l)----------------------------------------#
Sat Apr 17 19:03:31 2010 | >.l                  | normal average l               | 049 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+000)(+002,-001)(+002,-001)(+003,-002)(+003,-002)(+004,-003)(+005,-003)(+006,-004)(+007,-004)(+009,-005)(+011,-005)(+013,-005)(+015,-005)(+017,-005)(+020,-005)(+022,-005)(+024,-005)(+026,-005)(+028,-004)(+029,-004)(+031,-004)(+032,-003)(+033,-003)(+034,-002)(+034,-002)(+035,-001)(+036,+000)(+036,+001)(+036,+001)(+037,+002)(+037,+002)(+037,+003)(+037,+003)(+037,+003)(+037,+003)(+036,+002)(+036,+002)(+036,+002) |
Sat Apr 17 19:03:34 2010 | >.l                  | normal shallow l               | 060 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(-001,+002)(-001,+002)(-001,+003)(-001,+003)(-001,+003)(-001,+003)(-001,+003)(-001,+003)(-002,+004)(-002,+004)(-002,+004)(-002,+004)(-002,+004)(-002,+004)(-002,+004)(-002,+004)(-002,+004)(-002,+004)(-001,+004)(-001,+003)(+000,+003)(+001,+002)(+002,+001)(+004,+000)(+005,-001)(+007,-001)(+009,-002)(+011,-002)(+013,-002)(+016,-003)(+019,-003)(+021,-003)(+024,-003)(+029,-002)(+031,-002)(+033,-001)(+035,-001)(+037,+000)(+038,+000)(+040,+001)(+041,+001)(+042,+002)(+043,+003)(+043,+003)(+044,+004)(+044,+004)(+044,+005)(+044,+005)(+044,+005)(+043,+005)(+043,+005)(+043,+005)(+043,+005) |
Sat Apr 17 19:03:37 2010 | >.l                  | long average l                 | 054 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,-001)(+002,-001)(+002,-002)(+003,-002)(+004,-003)(+004,-003)(+005,-004)(+007,-004)(+008,-005)(+009,-006)(+011,-006)(+013,-007)(+015,-007)(+018,-007)(+020,-008)(+023,-008)(+027,-008)(+030,-007)(+034,-006)(+037,-005)(+041,-004)(+044,-003)(+048,-002)(+051,-001)(+053,+000)(+055,+001)(+057,+001)(+058,+002)(+059,+003)(+060,+003)(+060,+003)(+061,+003)(+061,+003)(+060,+003)(+060,+003)(+059,+003)(+059,+003)(+058,+003)(+058,+003) |
Sat Apr 17 19:28:45 2010 | >.l                  | short average l                | 064 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(+000,+000)(+000,+000)(+001,-001)(+002,-001)(+002,-002)(+003,-002)(+003,-003)(+004,-003)(+005,-004)(+005,-004)(+006,-005)(+007,-006)(+008,-006)(+009,-007)(+010,-007)(+011,-007)(+012,-008)(+013,-008)(+015,-008)(+016,-008)(+018,-008)(+020,-008)(+022,-008)(+024,-008)(+025,-007)(+027,-007)(+029,-006)(+031,-005)(+032,-005)(+034,-004)(+035,-003)(+036,-003)(+037,-002)(+038,-001)(+039,-001)(+040,-001)(+041,+000)(+042,+000)(+042,+000)(+043,+001)(+043,+001)(+044,+001)(+044,+001)(+043,+001)(+043,+001)(+042,+002)(+042,+002)(+041,+002)(+041,+002)(+041,+002) |
Sat Apr 17 19:28:47 2010 | >.l                  | longer average l               | 062 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+000)(+002,+000)(+002,+000)(+002,+000)(+003,+000)(+004,+000)(+004,+000)(+005,+000)(+005,-001)(+006,-002)(+007,-002)(+007,-003)(+008,-003)(+009,-004)(+010,-004)(+011,-004)(+013,-005)(+014,-005)(+015,-005)(+017,-006)(+018,-006)(+020,-006)(+022,-006)(+024,-006)(+025,-006)(+027,-006)(+029,-006)(+031,-005)(+033,-005)(+035,-005)(+037,-004)(+038,-004)(+040,-003)(+042,-003)(+044,-002)(+046,-002)(+047,-001)(+049,+000)(+050,+000)(+051,+001)(+052,+001)(+053,+002)(+054,+002)(+054,+002)(+054,+003)(+054,+003)(+054,+003)(+054,+003)(+054,+003)(+053,+003)(+053,+003)(+053,+003) |
Sat Apr 17 19:28:49 2010 | >.l                  | shortest shallow l             | 054 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,-001)(+000,-001)(+000,-001)(+000,-001)(+000,-001)(+000,-001)(+001,-001)(+001,-001)(+001,-001)(+001,-001)(+002,-002)(+002,-002)(+003,-002)(+004,-003)(+005,-003)(+006,-004)(+007,-004)(+008,-004)(+010,-004)(+011,-004)(+013,-004)(+014,-004)(+016,-004)(+017,-004)(+019,-004)(+022,-003)(+024,-003)(+025,-002)(+027,-002)(+028,-002)(+029,-001)(+030,-001)(+032,-001)(+033,-001)(+034,+000)(+034,+000)(+035,+000)(+036,+000)(+036,+001)(+037,+001)(+037,+002)(+037,+002)(+037,+002)(+037,+001)(+037,+001)(+037,+001)(+037,+001)(+037,+000)(+037,+000) |
Sat Apr 17 19:48:15 2010 | >.l                  | normal deeper l                | 084 | (+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+002)(+000,+002)(+000,+002)(+000,+002)(+000,+001)(+001,+000)(+001,+000)(+001,+000)(+001,-001)(+002,-002)(+002,-002)(+002,-003)(+003,-003)(+003,-004)(+004,-004)(+004,-005)(+005,-005)(+005,-006)(+006,-006)(+006,-007)(+007,-007)(+008,-008)(+008,-008)(+009,-008)(+010,-009)(+011,-009)(+013,-010)(+014,-010)(+015,-010)(+017,-011)(+018,-011)(+020,-011)(+021,-011)(+022,-011)(+024,-011)(+025,-011)(+026,-011)(+028,-011)(+029,-011)(+030,-011)(+031,-010)(+033,-010)(+034,-009)(+035,-009)(+036,-008)(+037,-008)(+038,-007)(+039,-006)(+040,-006)(+041,-005)(+041,-004)(+042,-004)(+043,-003)(+043,-002)(+044,-001)(+044,-001)(+044,+000)(+045,+000)(+045,+001)(+045,+002)(+045,+002)(+045,+002)(+045,+001)(+045,+000)(+045,+000)(+045,-001)(+045,-001)(+045,-002)(+044,-002)(+044,-002) |
Sat Apr 17 19:48:26 2010 | >.l                  | longest average l              | 077 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+001,+000)(+001,+000)(+001,+000)(+002,+000)(+003,-001)(+003,-001)(+004,-002)(+004,-002)(+005,-003)(+006,-003)(+007,-003)(+008,-004)(+009,-004)(+010,-004)(+011,-005)(+012,-005)(+014,-005)(+015,-005)(+017,-006)(+019,-006)(+020,-006)(+022,-006)(+024,-007)(+026,-007)(+028,-007)(+030,-007)(+031,-008)(+033,-008)(+035,-008)(+037,-008)(+038,-008)(+040,-008)(+042,-008)(+044,-008)(+045,-008)(+047,-007)(+049,-007)(+051,-007)(+052,-006)(+054,-005)(+055,-005)(+056,-004)(+058,-003)(+059,-003)(+059,-002)(+060,-001)(+061,-001)(+061,+000)(+062,+000)(+062,+001)(+063,+001)(+063,+001)(+063,+001)(+063,+001)(+063,+001)(+063,+001)(+063,+001)(+063,+001)(+062,+001)(+062,+001)(+062,+000)(+062,+000) |
Sat Apr 17 19:03:40 2010 | >.r                  | normal upward r                | 038 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+002,+000)(+002,+000)(+003,+000)(+004,-001)(+006,-001)(+007,-001)(+009,-001)(+010,-001)(+012,-002)(+013,-002)(+015,-002)(+016,-002)(+017,-002)(+018,-001)(+019,-001)(+020,+000)(+021,+001)(+021,+002)(+022,+003)(+022,+004)(+022,+005)(+022,+005)(+022,+006)(+022,+006) |
Sat Apr 17 19:23:36 2010 | >.r                  | long average r                 | 074 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,-001)(+001,-001)(+001,-001)(+002,-001)(+002,-002)(+003,-002)(+004,-002)(+004,-003)(+005,-003)(+006,-003)(+006,-003)(+007,-004)(+008,-004)(+009,-004)(+010,-004)(+011,-005)(+012,-005)(+013,-005)(+014,-005)(+015,-005)(+016,-005)(+017,-005)(+018,-004)(+019,-004)(+021,-004)(+022,-003)(+023,-003)(+023,-002)(+024,-002)(+025,-001)(+026,-001)(+026,-001)(+027,+000)(+027,+000)(+028,+001)(+028,+001)(+029,+002)(+030,+002)(+030,+002)(+031,+003)(+031,+003)(+031,+003)(+031,+003)(+031,+003)(+031,+004)(+031,+004)(+031,+004)(+032,+004)(+032,+004)(+032,+004)(+032,+004)(+032,+004)(+031,+003)(+031,+003)(+030,+003)(+030,+003) |
Sat Apr 17 19:23:30 2010 | >.r                  | long deep r                    | 059 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+000)(+001,+000)(+001,+000)(+001,+000)(+001,-001)(+001,-001)(+002,-002)(+002,-002)(+002,-002)(+003,-003)(+003,-004)(+004,-004)(+005,-005)(+005,-005)(+006,-006)(+007,-006)(+008,-007)(+009,-007)(+010,-007)(+011,-007)(+013,-007)(+014,-007)(+016,-007)(+017,-007)(+019,-007)(+020,-006)(+022,-006)(+023,-005)(+024,-004)(+026,-004)(+027,-003)(+027,-003)(+028,-002)(+029,-002)(+029,-001)(+030,+000)(+030,+000)(+031,+001)(+031,+001)(+031,+002)(+031,+002)(+031,+003)(+031,+003)(+031,+003)(+031,+003)(+031,+002)(+031,+002)(+031,+001)(+031,+001)(+031,+001)(+031,+001)(+031,+001) |
Sat Apr 17 19:28:40 2010 | >.r                  | long shallow r                 | 055 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+002,+000)(+002,+000)(+003,+000)(+004,-001)(+004,-001)(+005,-001)(+006,-002)(+008,-002)(+009,-002)(+010,-002)(+012,-002)(+014,-003)(+015,-003)(+017,-003)(+019,-002)(+020,-002)(+022,-002)(+023,-001)(+025,-001)(+026,+000)(+027,+000)(+028,+001)(+029,+002)(+029,+002)(+030,+003)(+030,+003)(+031,+004)(+031,+004)(+031,+004)(+031,+004)(+031,+004)(+031,+004)(+030,+003)(+030,+003)(+030,+003)(+029,+003)(+029,+003) |
Sat Apr 17 19:28:44 2010 | >.r                  | longest r                      | 060 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+000)(+001,+000)(+001,+000)(+002,+000)(+002,+000)(+002,+000)(+003,-001)(+003,-001)(+004,-002)(+004,-002)(+005,-002)(+005,-003)(+006,-003)(+007,-003)(+008,-004)(+009,-004)(+010,-005)(+011,-005)(+012,-005)(+013,-005)(+014,-006)(+016,-006)(+017,-006)(+019,-006)(+020,-006)(+021,-006)(+023,-006)(+024,-006)(+026,-005)(+027,-005)(+028,-004)(+030,-003)(+031,-003)(+032,-002)(+033,-001)(+033,-001)(+034,+000)(+035,+000)(+035,+001)(+035,+002)(+036,+002)(+036,+002)(+036,+002)(+036,+002)(+036,+002)(+036,+002)(+035,+002)(+035,+002) |
Sat Apr 17 19:48:20 2010 | >.r                  | normal deep r                  | 055 | (+000,+000)(+000,+000)(+000,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-002,+000)(-002,+000)(-002,-001)(-002,-001)(-001,-002)(-001,-002)(-001,-003)(+000,-004)(+000,-004)(+001,-005)(+001,-006)(+002,-006)(+003,-007)(+004,-008)(+005,-008)(+006,-009)(+007,-010)(+008,-010)(+009,-010)(+011,-010)(+012,-010)(+013,-010)(+015,-010)(+016,-009)(+018,-008)(+019,-007)(+020,-006)(+021,-005)(+022,-003)(+023,-002)(+023,-001)(+024,-001)(+024,+000)(+024,+001)(+024,+001)(+024,+001)(+024,+001)(+024,+001)(+024,+001)(+024,+001)(+024,+001)(+024,+000)(+024,+000)(+024,+000) |
Sat Apr 17 20:03:00 2010 | >.r                  | short shallow r                | 057 | (+000,+000)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(+000,+000)(+000,+000)(+000,-001)(+000,-001)(+000,-002)(+001,-002)(+001,-003)(+001,-003)(+001,-003)(+002,-004)(+003,-004)(+003,-004)(+004,-004)(+005,-004)(+006,-004)(+007,-004)(+007,-004)(+008,-004)(+009,-003)(+010,-003)(+011,-003)(+012,-003)(+013,-003)(+014,-002)(+015,-002)(+016,-001)(+017,-001)(+018,+000)(+019,+001)(+019,+001)(+020,+002)(+020,+002)(+020,+003)(+020,+003)(+019,+003)(+019,+003)(+019,+002)(+018,+002)(+018,+001)(+018,+001)(+018,+001)(+019,+000)(+019,+000) |
Sat Apr 17 20:02:57 2010 | >.o                  | normal average o               | 055 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,-001)(+000,-001)(+000,-001)(+000,-002)(+001,-003)(+001,-003)(+002,-004)(+002,-004)(+003,-004)(+003,-005)(+004,-005)(+005,-005)(+006,-005)(+006,-005)(+007,-005)(+008,-004)(+009,-004)(+010,-004)(+011,-003)(+011,-003)(+012,-002)(+012,-002)(+012,-001)(+013,+000)(+013,+000)(+013,+001)(+013,+001)(+013,+002)(+013,+001)(+013,+001)(+013,+001)(+013,+001)(+013,+001)(+013,+001)(+013,+001)(+013,+001)(+013,+001) |
Sat Apr 17 20:03:01 2010 | >.o                  | longest average o              | 062 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,-001)(-001,-001)(-001,-001)(-001,-002)(-001,-003)(+000,-003)(+000,-004)(+001,-004)(+001,-005)(+002,-005)(+003,-006)(+003,-006)(+004,-007)(+005,-007)(+006,-007)(+007,-007)(+008,-007)(+010,-007)(+011,-007)(+012,-006)(+013,-006)(+013,-005)(+014,-004)(+015,-003)(+015,-002)(+016,-001)(+016,+000)(+016,+000)(+016,+001)(+016,+002)(+016,+002)(+016,+002)(+016,+002)(+016,+001)(+016,+001)(+016,+000)(+016,+000)(+016,-001)(+016,-001)(+016,-001) |
Sat Apr 17 20:03:02 2010 | >.o                  | long shallow o                 | 046 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,-001)(+000,-001)(+000,-002)(+000,-002)(+000,-003)(+001,-004)(+001,-004)(+002,-005)(+002,-006)(+003,-006)(+004,-006)(+005,-006)(+005,-006)(+006,-006)(+007,-005)(+009,-004)(+009,-003)(+011,-003)(+011,-002)(+012,-001)(+013,+000)(+013,+001)(+014,+001)(+014,+002)(+014,+003)(+014,+003)(+014,+003)(+014,+003)(+014,+003)(+015,+003)(+015,+003)(+015,+002)(+015,+002)(+015,+002) |
Sat Apr 17 20:03:04 2010 | >.o                  | long deep o                    | 049 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+000)(+000,-001)(+000,-001)(+000,-002)(-001,-002)(-001,-003)(-001,-004)(-001,-005)(-001,-005)(+000,-006)(+000,-007)(+001,-007)(+001,-008)(+002,-008)(+003,-008)(+005,-008)(+006,-008)(+007,-007)(+009,-006)(+010,-005)(+011,-004)(+013,-003)(+013,-002)(+014,-001)(+015,+000)(+015,+001)(+015,+002)(+015,+002)(+015,+003)(+015,+003)(+015,+003)(+015,+003)(+015,+003)(+015,+002)(+015,+002)(+015,+002)(+016,+001)(+016,+001)(+016,+001) |
Sat Apr 17 20:03:05 2010 | >.o                  | normal average o               | 050 | (+000,+000)(+000,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,-001)(-001,-001)(-001,-002)(-001,-002)(+000,-003)(+000,-003)(+000,-004)(+000,-004)(+001,-004)(+001,-004)(+002,-004)(+003,-004)(+003,-004)(+004,-004)(+005,-004)(+006,-003)(+007,-003)(+008,-002)(+008,-001)(+009,-001)(+010,+000)(+010,+001)(+010,+002)(+011,+002)(+011,+003)(+011,+003)(+011,+004)(+011,+004)(+011,+004)(+011,+004)(+011,+004)(+011,+004)(+011,+003)(+011,+003)(+011,+002)(+011,+002) |
Sat Apr 17 20:03:07 2010 | >.o                  | normal average o               | 050 | (+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+000)(+000,+000)(+000,-001)(+000,-001)(+000,-002)(+001,-003)(+001,-003)(+002,-004)(+002,-004)(+003,-005)(+004,-005)(+004,-005)(+005,-005)(+006,-005)(+007,-005)(+008,-004)(+009,-004)(+010,-003)(+011,-002)(+012,-001)(+012,-001)(+013,+000)(+013,+001)(+013,+001)(+013,+002)(+013,+003)(+013,+003)(+013,+003)(+013,+003)(+013,+003)(+013,+003)(+013,+003)(+013,+002)(+013,+002)(+013,+002)(+013,+002)(+013,+002)(+013,+002)(+013,+002) |
Sat Apr 17 20:03:08 2010 | >.o                  | shorter average o              | 056 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,-001)(+000,-001)(+000,-001)(-001,-002)(-001,-002)(-001,-003)(-001,-003)(-001,-004)(-001,-005)(-001,-005)(-001,-005)(+000,-006)(+000,-006)(+001,-006)(+001,-006)(+002,-006)(+003,-006)(+003,-006)(+004,-006)(+005,-006)(+005,-005)(+006,-005)(+007,-005)(+007,-004)(+008,-004)(+008,-003)(+009,-003)(+009,-002)(+009,-002)(+010,-001)(+010,+000)(+010,+000)(+010,+001)(+010,+001)(+010,+002)(+011,+002)(+011,+003)(+011,+003)(+011,+003)(+011,+002)(+011,+002)(+010,+002)(+010,+002)(+010,+001)(+010,+000)(+010,+000)(+010,+000) |
Sat Apr 17 20:03:09 2010 | >.o                  | long deep o                    | 049 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+000)(+000,+000)(+000,-001)(+000,-001)(+001,-002)(+001,-003)(+002,-004)(+002,-005)(+003,-006)(+003,-006)(+004,-007)(+005,-007)(+006,-007)(+007,-008)(+008,-008)(+009,-008)(+010,-007)(+011,-007)(+012,-006)(+013,-005)(+014,-004)(+015,-004)(+015,-003)(+016,-002)(+016,-001)(+016,-001)(+016,+000)(+016,+000)(+016,+001)(+016,+001)(+016,+001)(+016,+000)(+016,+000)(+016,-001)(+016,-001)(+016,-001)(+016,-002)(+016,-002) |
Sat Apr 17 20:03:13 2010 | >.o                  | normal downward o              | 047 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,-001)(+000,-002)(+000,-002)(+000,-003)(+001,-004)(+001,-004)(+002,-005)(+003,-006)(+003,-006)(+004,-007)(+005,-007)(+006,-007)(+007,-007)(+007,-007)(+008,-007)(+009,-006)(+010,-006)(+011,-005)(+012,-005)(+013,-004)(+013,-003)(+014,-003)(+014,-002)(+014,-002)(+014,-001)(+014,-001)(+014,-001)(+014,-001)(+014,-001)(+014,-001)(+014,-001)(+014,-001)(+014,-001)(+014,-001) |

##---(g)----------------------------------------#
Sat Apr 17 21:55:38 2010 | >.g                  | normal shallow g               | 067 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+001)(+001,+001)(+002,+001)(+002,+001)(+003,+001)(+004,+002)(+004,+002)(+005,+003)(+006,+003)(+007,+003)(+008,+004)(+009,+004)(+011,+005)(+012,+005)(+014,+005)(+015,+006)(+017,+006)(+018,+007)(+020,+007)(+022,+007)(+023,+007)(+025,+007)(+026,+008)(+027,+008)(+029,+008)(+030,+008)(+031,+008)(+034,+008)(+035,+007)(+036,+007)(+037,+006)(+038,+006)(+038,+006)(+039,+005)(+040,+005)(+041,+004)(+042,+004)(+042,+004)(+043,+003)(+044,+003)(+044,+002)(+045,+002)(+045,+001)(+045,+001)(+045,+001)(+045,+000)(+045,+000)(+045,+000)(+045,+000)(+045,+000)(+046,+001)(+046,+001) |
Sat Apr 17 21:55:40 2010 | >.g                  | long average g tail            | 064 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+000)(+001,+000)(+001,+000)(+002,+000)(+003,+001)(+003,+001)(+004,+002)(+005,+002)(+006,+003)(+008,+004)(+010,+005)(+011,+006)(+013,+006)(+014,+007)(+016,+008)(+018,+008)(+020,+009)(+021,+009)(+023,+010)(+025,+010)(+027,+011)(+032,+011)(+034,+012)(+036,+012)(+038,+012)(+040,+012)(+042,+012)(+043,+012)(+045,+011)(+047,+011)(+049,+010)(+050,+010)(+051,+009)(+053,+008)(+054,+007)(+055,+006)(+055,+005)(+056,+004)(+057,+003)(+057,+002)(+058,+001)(+058,+000)(+059,+000)(+059,+000)(+059,+000)(+059,+001)(+059,+001)(+059,+002)(+059,+003)(+059,+003) |
